idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified,ENH_Measure1a,ENH_Measure1b,ENH_Measure1c,ENH_Measure1d,ENH_Measure1e
16485,Flaming Lamborghini,,,,Cocktail,,Alcoholic,Cocktail glass,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!","Verter la Sambuca y el Kahlua en la copa de cóctel y dar al bebedor una pajita. Vierta el Baileys y el Blue Curacao en dos vasos de chupito de sepsrate a cada lado de la copa de cóctel. Encienda la cocción en la copa de cóctel y empiece a beber con la pajita (esta bebida debe beberse de un trago), cuando llegue al fondo de la copa apague el fuego vertiendo el Baileys y el Blue Curacao en la copa de cóctel y siga bebiendo hasta que se acabe.","Gießen Sie den Sambuca und Kahlua in das Cocktailglas und geben Sie dem Trinker einen Strohhalm. Gießen Sie die Baileys und den blauen Curacao in zwei getrennte Schnapsgläser auf beiden Seiten des Cocktailglases. Zünden Sie die Mischung im Cocktailglas an und beginnen Sie, durch den Strohhalm zu trinken (dieses Getränk sollte in einem getrunken werden), da der Boden des Glases erreicht wird, löschen Sie das Feuer, indem Sie die Baileys und Blue Curacao in das Cocktailglas gießen und weiter trinken, bis alles weg ist!","Verser la Sambuca et le Kahlua dans le verre à cocktail et donner une paille au buveur. Versez le Baileys et le Blue Curacao dans deux verres à shot sepsrate de part et d'autre du verre à cocktail. Allumez le mélange dans le verre à cocktail et commencez à boire avec la paille (cette boisson doit être bue en une seule fois). Lorsque vous atteignez le fond du verre, éteignez le feu en versant le Baileys et le Blue Curacao dans le verre à cocktail et continuez à boire jusqu'à ce qu'il n'y en ait plus !","Versare la Sambuca e la Kahlua nel bicchiere da cocktail e dare una cannuccia al bevitore.
Versare il Baileys e il Blue Curacao in due bicchierini separati su entrambi i lati del bicchiere da cocktail.
Accendi la miscela nel bicchiere da cocktail e inizia a bere attraverso la cannuccia (questa bevanda dovrebbe essere bevuta in una volta sola), mentre il fondo del bicchiere viene raggiunto spegni il fuoco versando il Baileys e il Blue Curacao nel bicchiere da cocktail ",,,https://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,Kahlua,Sambuca,Blue Curacao,Baileys irish cream,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,,N,2016-04-28 19:03:07,1,oz,,,
13675,Flander's Flake-Out,,,,Ordinary Drink,,Alcoholic,Collins Glass,Bang 'em both in.,Golpéalos a ambos.,Bang sie beide.,Frappez-les tous les deux.,Versa in un bicchiere tutti gli ingredienti. Agitare bene,,,https://www.thecocktaildb.com/images/media/drink/sqvqrx1461866705.jpg,Sambuca,Sarsaparilla,,,,,,,,,,,,,,1/4 glass ,3/4 glass ,,,,,,,,,,,,,,,,N,2016-04-28 19:05:05,1/4,glass,,,
11390,Frozen Mint Daiquiri,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,Mezcle todos los ingredientes con 1 taza de hielo picado en una batidora eléctrica. Bata a velocidad baja durante poco tiempo. Verter en un vaso old-fashioned y servir.,Alle Zutaten mit 1 Tasse Crushed Ice in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit mischen. In ein old-fashioned Glas geben und servieren.,Mélanger tous les ingrédients avec 1 tasse de glace pilée dans un mixeur électrique. Mixer à faible vitesse pendant une courte durée. Verser dans un verre à l'ancienne et servir.,"Unire tutti gli ingredienti (tranne la ciliegia) in un frullatore elettrico e frullare a bassa velocità per cinque secondi, quindi frullare ad alta velocità fino a quando non si rassoda.Versare il contenuto in una flûte da champagne, guarnire con la ciliegia e servire.",,,https://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,Light rum,Lime juice,Mint,Sugar,,,,,,,,,,,,2 oz ,1 tblsp ,6 ,1 tsp ,,,,,,,,,,,,,,N,2017-09-08 16:27:49,2,oz,,,
11391,Frozen Pineapple Daiquiri,,,,Ordinary Drink,,Alcoholic,Cocktail Glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a cocktail glass and serve.,Mezcle todos los ingredientes con 1 taza de hielo picado en una batidora eléctrica. Bata a velocidad baja durante un breve espacio de tiempo. Verter en una copa de cóctel y servir.,Alle Zutaten mit 1 Tasse Crushed Ice in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit mischen. In ein Champagner Glas geben und servieren.,Mélanger tous les ingrédients avec 1 tasse de glace pilée dans un mixeur électrique. Mixer à faible vitesse pendant une courte durée. Verser dans un verre à cocktail et servir.,Unisci tutti gli ingredienti con 1 tazza di ghiaccio tritato in un frullatore elettrico. Frullare a bassa velocità per un breve periodo di tempo.Versare in un bicchiere vecchio stile e servire.,,,https://www.thecocktaildb.com/images/media/drink/k3aecd1582481679.jpg,Light rum,Pineapple,Lime juice,Sugar,,,,,,,,,,,,1 1/2 oz ,4 chunks ,1 tblsp ,1/2 tsp ,,,,,,,,,,,,,,Y,2017-09-06 23:14:57,1,1/2,oz,,
15997,GG,,,,Ordinary Drink,,Optional alcohol,Collins Glass,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,Vierta el licor Galliano sobre hielo. Llene el resto del vaso con ginger ale y ya está. Ya tienes tu propio GG.,"Den Galliano-Likör über Eis gießen. Füllen Sie den Rest des Glases mit Ginger Ale und das ist alles, was dazu gehört. Du hast jetzt ein eigenes GG.",Verser la liqueur Galliano sur de la glace. Remplissez le reste du verre avec du soda au gingembre et c'est tout. Vous avez maintenant votre propre GG.,"Versare il liquore Galliano su ghiaccio.
Riempi il resto del bicchiere con ginger ale e questo è tutto.
Ora hai il tuo GG personale.",,,https://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Galliano,Ginger ale,Ice,,,,,,,,,,,,,2 1/2 shots ,,,,,,,,,,,,,,,,,N,2016-07-18 22:06:00,2,1/2,shots,,
17255,Gimlet,,,,Cocktail,,Alcoholic,Martini Glass,"Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel.","Añada todos los ingredientes a una coctelera y llénela de hielo.

Agitar y colar en una copa de cóctel fría o en un vaso Old Fashioned lleno de hielo fresco.

Decorar con una rueda de lima.",Alle Zutaten in einen Shaker geben und mit Eis füllen. Schütteln und in ein gekühltes Cocktailglas oder ein mit frischem Eis gefülltes Old Fashioned Glas abseihen. Mit einer Limettenscheibe garnieren.,"Ajoutez tous les ingrédients dans un shaker et remplissez-le de glace.

Secouez et filtrez dans un verre à cocktail réfrigéré ou un verre Old Fashioned rempli de glace fraîche.

Garnir d'une roue de citron vert.","Aggiungere tutti gli ingredienti in uno shaker e riempire di ghiaccio, shakerare e filtrare in una coppetta da cocktail ghiacciata o in un bicchiere riempito con ghiaccio fresco.",,,https://www.thecocktaildb.com/images/media/drink/3xgldt1513707271.jpg,Gin,Lime Juice,Sugar Syrup,Lime,,,,,,,,,,,,2 1/2 oz,1/2 oz,1/2 oz,1,,,,,,,,,,,,,,N,2017-12-19 18:14:32,2,1/2,oz,,
11422,Godchild,,,,Ordinary Drink,,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",,"Alle Zutaten gut mit gebrochenem Eis schütteln, in ein Sektglas abseihen und servieren.",,"Shakerare bene tutti gli ingredienti con ghiaccio tritato, filtrare in un flute da champagne e servire.",,,https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Vodka,Amaretto,Heavy cream,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,,,N,2017-09-07 22:47:09,1,oz,,,
11410,Gin Fizz,,"IBA,Classic",https://www.youtube.com/watch?v=obGhGNUKx30,Ordinary Drink,Unforgettables,Alcoholic,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.","Agite todos los ingredientes con cubitos de hielo, excepto el agua de soda. Verter en un vaso. Añadir agua con gas.","Alle Zutaten mit Eiswürfel schütteln, außer Sodawasser. In das Glas gießen. Mit Sodawasser auffüllen.","Secouer tous les ingrédients avec des glaçons, à l'exception de l'eau gazeuse. Verser dans un verre. Compléter avec de l'eau gazeuse.","Shakerare tutti gli ingredienti con cubetti di ghiaccio, tranne l'acqua gassata. Versare nel bicchiere. Completare con acqua gassata.",,,https://www.thecocktaildb.com/images/media/drink/drtihp1606768397.jpg,Gin,Lemon,Powdered sugar,Carbonated water,,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:15-09-26-RalfR-WLC-0032.jpg,,Y,2017-09-02 12:29:32,2,oz,,,
11417,Gin Sour,,Sour,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Sour Glas abseihen und mit der Orangenscheibe und der Kirsche garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unisci il gin, il succo di limone e lo zucchero.Filtrare in un bicchiere e guarnire con la fetta d'arancia e la ciliegia.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/noxp7e1606769224.jpg,Gin,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1 ,1 ,,,,,,,,,,,https://pixabay.com/photos/gin-and-tonic-gin-sour-cocktail-4499713/,Inactive account – ID 7303458,Y,2017-09-08 16:12:03,2,oz,,,
12758,Gagliardo,,,,Cocktail,,Alcoholic,Cocktail glass,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.","Agitar bien y servir en copa de cóctel. Este es un cóctel casero de American/Internet Bar del Pozzo, Pavia, Italia.","Gut schütteln und in einem Cocktailglas servieren. Dies ist ein Cocktail aus American/Internet Bar del Pozzo, Pavia, Italien.","Bien agiter et servir dans un verre à cocktail. Il s'agit d'un cocktail maison de l'Américain/Internet Bar del Pozzo, Pavie, Italie.","Shakerare bene e servire in una coppetta da cocktail.Questo è un cocktail casalingo dell'American / Internet Bar del Pozzo, Pavia, Italia.",,,https://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,Peach Vodka,Lemon juice,Galliano,Sirup of roses,,,,,,,,,,,,5 parts ,3 parts ,1 part ,1 part ,,,,,,,,,,,,,,N,2017-02-20 15:01:18,5,parts,,,
11424,Godmother,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,Vierta el vodka y el amaretto en un vaso old-fashioned con hielo y sírvalo.,Wodka und Amaretto in ein old-fashioned Glas über Eis gießen und servieren.,Verser la vodka et l'amaretto dans un verre à l'ancienne avec des glaçons et servir.,Versare la vodka e l'amaretto in un bicchiere vecchio stile con ghiaccio e servire.,,,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,Vodka,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11424-Godmother,TheCocktailDB.com,Y,2017-09-02 17:16:24,1,1/2,oz,,
11423,Godfather,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,Vierta todos los ingredientes directamente en un vaso old fashioned lleno de cubitos de hielo. Remover suavemente.,Alle Zutaten direkt in ein old-fashioned Glas mit Eiswürfeln geben. Vorsichtig umrühren.,Verser tous les ingrédients directement dans un verre old fashioned rempli de glaçons. Remuer doucement.,Versare tutti gli ingredienti direttamente nel bicchiere vecchio stile riempito di cubetti di ghiaccio. Mescola delicatamente.,,,https://www.thecocktaildb.com/images/media/drink/e5zgao1582582378.jpg,Scotch,Amaretto,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11423-Godfather,TheCocktailDB.com,Y,2017-09-02 17:15:28,1,1/2,oz,,
12944,Gluehwein,,,,Punch / Party Drink,,Optional alcohol,Irish coffee cup,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.","Hervir el azúcar y las especias en agua, dejar en el agua durante 30 minutos. Colar el agua especiada y mezclar con el vino. Calentar lentamente hasta que esté a punto de hervir. (Para eliminar el alcohol, dejar hervir un rato.) Se puede añadir zumo de limón o naranja al gusto. Servir en taza de café irlandés.","Zucker und Gewürze in Wasser kochen, 30 Minuten im Wasser ziehen lassen. Das gewürzte Wasser abgießen und mit dem Wein mischen. Langsam erhitzen, bis die Siedetemperatur erreicht ist. (Um Alkohol zu entfernen, lassen Sie ihn eine Weile kochen.) Sie können Zitronen- oder Orangensaft nach Belieben hinzufügen. In einer irischen Kaffeetasse servieren.",Faire bouillir le sucre et les épices dans de l'eau et laisser reposer pendant 30 minutes. Filtrer l'eau épicée et la mélanger au vin. Chauffer lentement jusqu'à ce que la température soit proche de l'ébullition. (Vous pouvez ajouter du jus de citron ou d'orange selon votre goût. Servir dans une tasse à café irlandaise.,"Far bollire lo zucchero e le spezie in acqua, lasciare in acqua per 30 minuti.
Filtrate l'acqua speziata e mescolatela con il vino.
Riscaldare lentamente fino a raggiungere la temperatura di ebollizione.
(Per rimuovere l'alcol, lascialo bollire per un po '.) Puoi aggiungere succo di limone o arancia a piacere.
Servire in tazza di caffè irlandese.",,,https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel,,,,,,,,,,1 L ,125 ml ,60 gr ,1 ,3 ,1 tblsp ,,,,,,,,,,,,N,2016-07-18 21:56:58,1,L,,,
178365,Gin Tonic,,,,Cocktail,,Alcoholic,Highball glass,"Fill a highball glass with ice, pour the gin, top with tonic water and squeeze a lemon wedge and garnish with a lemon wedge.","Llenar un vaso highball con hielo, verter la ginebra, completar con agua tónica y exprimir una rodaja de limón y decorar con una rodaja de limón.","Füllen Sie ein Highball-Glas mit Eis, gießen Sie den Gin ein, gießen Sie Tonic Water darüber und drücken Sie eine Zitronenscheibe aus und garnieren Sie sie mit einer Zitronenscheibe.","Remplissez un verre highball de glace, versez le gin, complétez avec de l'eau tonique, pressez un quartier de citron et décorez avec un quartier de citron.","Colmate un bicchiere highball di ghiaccio, versate il gin, colmate con acqua tonica e spremete uno spicchio di limone e guarnite con una fetta di limone. ",,,https://www.thecocktaildb.com/images/media/drink/qcgz0t1643821443.jpg,Gin,Tonic Water,Lemon Peel,Ice,,,,,,,,,,,,4 cl,10 cl,1 Slice,cubes,,,,,,,,,,,,https://www.brunovanzan.com/wp-content/uploads/2020/01/gin-tonic.png,,N,,4,cl,,,
11420,Gin Toddy,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.","Mezcle azúcar en polvo y agua en un vaso old-fashioned. Añada la ginebra y un cubito de hielo. Remover, añadir el twist de piel de limón y servir.","Puderzucker und Wasser in einem old-fashioned Glas mischen. Gin und einen Eiswürfel dazugeben. Umrühren, Zitronenschale hinzufügen und servieren.","Mélanger le sucre en poudre et l'eau dans un verre à l'ancienne. Ajouter le gin et un glaçon. Remuer, ajouter le zeste de citron et servir.","Mescolare lo zucchero a velo e l'acqua in un bicchiere vecchio stile. Aggiungi il gin e un cubetto di ghiaccio. Mescolare, aggiungere la scorza di limone e servire.",,,https://www.thecocktaildb.com/images/media/drink/jxstwf1582582101.jpg,Gin,Water,Powdered sugar,Lemon peel,,,,,,,,,,,,2 oz ,2 tsp ,1/2 tsp ,1 twist of ,,,,,,,,,,,,,,Y,2017-09-07 22:45:24,2,oz,,,
11416,Gin Smash,,"Citrus,StrongFlavor",,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.","Mezcle el azúcar con el agua carbonatada y las ramitas de menta en un vaso old-fashioned. Añada la ginebra y 1 cubito de hielo. Remover, añadir la rodaja de naranja y la cereza, y servir.","Den Zucker mit kohlensäurehaltigem Wasser und Minzzweigen in einem old-fashioned Glas vermengen. Gin und 1 Eiswürfel dazugeben. Umrühren, die Orangenscheibe und die Kirsche dazugeben und servieren.","Dans un verre à l'ancienne, mélangez le sucre avec l'eau gazeuse et les brins de menthe. Ajouter le gin et un glaçon. Remuer, ajouter la tranche d'orange et la cerise, et servir.","Pestare lo zucchero con acqua gassata e rametti di menta in un bicchiere vecchio stile.Aggiungi il gin e 1 cubetto di ghiaccio.Mescolate, aggiungete la fetta d'arancia e la ciliegia e servite.",,,https://www.thecocktaildb.com/images/media/drink/iprva61606768774.jpg,Gin,Carbonated water,Sugar,Mint,Orange,Cherry,,,,,,,,,,2 oz ,1 oz ,1 cube ,4 ,1 slice ,1 ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Gin_Basil_Smash.jpg,© Erich Wagner (www.eventografie.de),Y,2017-09-08 16:14:16,2,oz,,,
11408,Gin Daisy,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.","En una coctelera llena hasta la mitad con cubitos de hielo, mezcle la ginebra, el zumo de limón, el azúcar y la granadina. Agitar bien. Verter en un vaso old fashioned y decorar con la cereza y la rodaja de naranja.","In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Wein, Zitronensaft, Zucker und Grenadine vermengen. Gut schütteln. In ein old-fashioned Glas geben und mit der Kirsche und der Orangenscheibe garnieren.","Dans un shaker à moitié rempli de glaçons, mélanger le gin, le jus de citron, le sucre et la grenadine. Bien agiter. Verser dans un verre à l'ancienne et décorer avec la cerise et la tranche d'orange.","In uno shaker riempito a metà con cubetti di ghiaccio, unire il vino, il succo di limone, lo zucchero e la granatina.Versare in un bicchiere vecchio stile e guarnire con la ciliegia e la fetta d'arancia.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/z6e22f1582581155.jpg,Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1/2 tsp ,1 ,1 ,,,,,,,,,,,,Y,2016-11-10 23:19:04,2,oz,,,
